,cfg,fold,loss_test,acc_test,f1_test,mean_loss,std_loss,mean_acc_val,std_acc_val,mean_acc_train,std_acc_train,mean_f1_train,std_f1_train,mean_f1_val,std_f1_val
533,149,3,2.3045101676281288,4.526435907189045,0.017517147630002443,1.2610618278444048,0.8824541365269768,44.668272870283474,33.35835866271238,50.49987514095297,33.90109998824046,0.470361423963597,0.371958229779364,0.4331476036595086,0.34801028265109946
534,150,3,2.194465112488858,23.88740966146824,0.2346543535647277,1.2668059649341477,0.8823365491989391,44.48270836004684,33.32603250212922,50.294526370308375,33.88218029937846,0.46816207690658995,0.3717036278028626,0.4311757677107169,0.34770454802548834
535,151,3,2.1906060632086226,23.202738683910233,0.19616667057956205,1.2724821989355704,0.8821913163349273,44.31219200398761,33.28297951466259,50.08487780954981,33.868698406420904,0.4658687844108844,0.37154979362760765,0.42920292406728605,0.34741069015505543
536,152,3,0.431440879927806,81.62799543552681,0.8172593441237133,1.267406239983122,0.8815288004795552,44.50655444035251,33.26057988293296,50.27436123881312,33.83862479296578,0.46796597899262893,0.3712356557163532,0.43123637158282696,0.3471808423617192
537,153,3,0.4288230771193631,82.50285279573983,0.8256259465015718,1.2623338465824459,0.8809031576585777,44.70131074909598,33.24008586744082,50.46415718232569,33.81039530444691,0.47006328036981204,0.3709387248840877,0.43328324787446726,0.3469791170819449
538,154,3,0.4268175163910119,82.31266641308483,0.824170359526619,1.2573351843586944,0.8802491509916798,44.888502418879135,33.2141674516823,50.65166623977749,33.78157159744626,0.47213580308751085,0.3706353985396938,0.43525183774995596,0.3467212008862618
539,155,3,0.4341676199588128,81.74210726511981,0.8182291422649488,1.2523472997988416,0.8796212939519208,45.075169079757586,33.189089924978276,50.83896039167839,33.753945751099046,0.4742061717848898,0.37034534483249365,0.4372028436824317,0.3464611488596526
540,156,3,2.3028876580542024,0.5705591479650057,6.473817866471321e-05,1.2586045272321826,0.8802922141215602,44.79796746537944,33.26397605190899,50.59939614080377,33.77970188983406,0.47153185121455776,0.3706777364745983,0.4344304439816065,0.34708769394135885
541,157,3,2.3108164705935663,18.714340053252187,0.11651937978970349,1.2647596484383539,0.8808847354977666,44.566507368719336,33.2941082423379,50.35826800458602,33.80849959861374,0.4688578397981121,0.37102362347234064,0.43196693676787473,0.34739082687302425
542,158,3,2.2574153803352703,20.0076074553062,0.13373165792124492,1.2703627329587726,0.8809304057945286,44.36372418504534,33.289471761624036,50.147583169735334,33.80591832434016,0.46650879417657964,0.37103245295329745,0.4297298381553013,0.34745433004128573
